page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
557922,Izanami (The Hand) (Earth-616),\/Izanami_(The_Hand)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jun-91,1991.0
558079,Kalee Batrei (Earth-616),\/Kalee_Batrei_(Earth-616),Public Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,May-91,1991.0
122270,Moth (Earth-616),\/Moth_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-91,1991.0
43102,Tenelle (Earth-616),\/Tenelle_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,1.0,Sep-91,1991.0
611704,Windstorm (Earth-616),\/Windstorm_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,1.0,Jul-91,1991.0
285540,Basenji (Earth-616),\/Basenji_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-92,1992.0
288387,Clemence Duval (Earth-616),\/Clemence_Duval_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Aug-92,1992.0
460860,Ismalda (Earth-616),\/Ismalda_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-92,1992.0
240583,Jean Grey (Doppelganger) (Earth-616),\/Jean_Grey_(Doppelganger)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,Sep-92,1992.0
240581,Ororo Munroe (Doppelganger) (Earth-616),\/Ororo_Munroe_(Doppelganger)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-92,1992.0
45111,Scattershot (Natalya) (Earth-616),\/Scattershot_(Natalya)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Jun-92,1992.0
557937,Dusk (Hellbent) (Earth-616),\/Dusk_(Hellbent)_(Earth-616),,Bad Characters,,Bald,Female Characters,,Living Characters,1.0,Dec-93,1993.0
250699,Gina Palumbo (Earth-616),\/Gina_Palumbo_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,May-93,1993.0
62450,Killer Queen (Chess Set) (Earth-616),\/Killer_Queen_(Chess_Set)_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,1.0,Jun-93,1993.0
28321,Robin Ronalds (Earth-616),\/Robin_Ronalds_(Earth-616),,Bad Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,1.0,May-93,1993.0
308691,Succubus (Nightmare) (Earth-616),\/Succubus_(Nightmare)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,,Female Characters,,Living Characters,1.0,Apr-93,1993.0
116253,14 (Earth-616),\/14_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Nov-94,1994.0
44742,Benazir Kaur (Earth-616),\/Benazir_Kaur_(Earth-616),,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1.0,Oct-94,1994.0
78023,Gale (Institute) (Earth-616),\/Gale_(Institute)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jun-94,1994.0
748322,Lamia (Vampire) (Earth-616),\/Lamia_(Vampire)_(Earth-616),Secret Identity,Bad Characters,,Grey Hair,Female Characters,,Living Characters,1.0,Dec-94,1994.0
46364,Larissa (Earth-616),\/Larissa_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Sep-94,1994.0
16668,Reeva Payge (Earth-616),\/Reeva_Payge_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Oct-94,1994.0
550177,Terrigene (Earth-616),\/Terrigene_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,1.0,Jul-94,1994.0
462483,Troll Witch (Earth-616),\/Troll_Witch_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jan-94,1994.0
79470,Wanda (Children of Pavane) (Earth-616),\/Wanda_(Children_of_Pavane)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Aug-94,1994.0
655366,Bombardier (Earth-616),\/Bombardier_(Earth-616),Secret Identity,Bad Characters,,Bald,Female Characters,,Living Characters,1.0,Jun-95,1995.0
748223,Felicity Sharpe (Earth-616),\/Felicity_Sharpe_(Earth-616),Secret Identity,Bad Characters,,Bald,Female Characters,,Living Characters,1.0,May-95,1995.0
748221,Lorena Haam (Earth-616),\/Lorena_Haam_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,May-95,1995.0
182114,Empress Brood (Earth-616),\/Empress_Brood_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-96,1996.0
247479,Gina Morris (Earth-616),\/Gina_Morris_(Earth-616),,Bad Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,1.0,Aug-96,1996.0
243148,Imogen (Earth-616),\/Imogen_(Earth-616),,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Feb-96,1996.0
560516,Midwife (Earth-616),\/Midwife_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,May-96,1996.0
19188,Mother of Pearl (Earth-616),\/Mother_of_Pearl_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Jun-96,1996.0
557924,Nina McCabe (Earth-616),\/Nina_McCabe_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Nov-96,1996.0
10130,Pania Panapa (Earth-616),\/Pania_Panapa_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Jul-96,1996.0
555135,Scarab (Clan Akkaba) (Earth-616),\/Scarab_(Clan_Akkaba)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Female Characters,,Deceased Characters,1.0,Dec-96,1996.0
12845,Spite (Earth-616),\/Spite_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-96,1996.0
15779,White Raven (Earth-616),\/White_Raven_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Red Hair,Female Characters,,Living Characters,1.0,Jun-96,1996.0
743138,Adele Hawthorne (Earth-616),\/Adele_Hawthorne_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Aug-97,1997.0
668705,Adelicia von Krupp (Earth-616),\/Adelicia_von_Krupp_(Earth-616),No Dual Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Jul-97,1997.0
282507,Hoo (Earth-616),\/Hoo_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Dec-97,1997.0
665946,Valkyrie (Heroes Reborn) (Earth-616),\/Valkyrie_(Heroes_Reborn)_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,May-97,1997.0
250717,Araoha Tepania (Earth-616),\/Araoha_Tepania_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Jul-98,1998.0
18478,Augusta Seger (Earth-616),\/Augusta_Seger_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Oct-98,1998.0
389601,Ezra Asher (Earth-616),\/Ezra_Asher_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Nov-98,1998.0
64903,Jennifer Walters (Amazon) (Earth-616),\/Jennifer_Walters_(Amazon)_(Earth-616),Secret Identity,Bad Characters,,Green Hair,Female Characters,,Living Characters,1.0,May-98,1998.0
116232,Libra (Ecliptic) (Earth-616),\/Libra_(Ecliptic)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Jul-98,1998.0
44973,Lottie Eikenski (Earth-616),\/Lottie_Eikenski_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Apr-98,1998.0
680869,Tokk (Earth-616),\/Tokk_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Aug-98,1998.0
64895,White Tiger (She-Cat) (Earth-616),\/White_Tiger_(She-Cat)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,May-98,1998.0
27096,Tserron (Earth-616),\/Tserron_(Earth-616),,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Mar-99,1999.0
282979,Crimson Commando (Brotherhood of Mutants) (Earth-616),\/Crimson_Commando_(Brotherhood_of_Mutants)_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Nov-00,2000.0
16379,Desolation (Earth-616),\/Desolation_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Jul-00,2000.0
41968,Galadriel (Earth-616),\/Galadriel_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Aug-00,2000.0
16604,Lament (Earth-616),\/Lament_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Jul-00,2000.0
7671,Static (Neo) (Earth-616),\/Static_(Neo)_(Earth-616),Secret Identity,Bad Characters,White Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,May-00,2000.0
16363,Corben (Earth-616),\/Corben_(Earth-616),,Bad Characters,,Bald,Female Characters,,Living Characters,1.0,May-01,2001.0
280050,Explosa (Earth-616),\/Explosa_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Blond Hair,Female Characters,,Deceased Characters,1.0,Aug-01,2001.0
280044,Marabeth (Earth-616),\/Marabeth_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Sep-01,2001.0
280048,Jane Smythe (Earth-616),\/Jane_Smythe_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Feb-02,2002.0
280046,Ms. Fingers (Earth-616),\/Ms._Fingers_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Pink Hair,Female Characters,,Deceased Characters,1.0,Mar-02,2002.0
280055,Trois (Earth-616),\/Trois_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Mar-02,2002.0
36997,Jacinda Rodriquez (Earth-616),\/Jacinda_Rodriquez_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1.0,Feb-03,2003.0
40959,Kristal van Helden (Earth-616),\/Kristal_van_Helden_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Apr-03,2003.0
442412,Marie Batroc (Earth-616),\/Marie_Batroc_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Feb-03,2003.0
671022,Figment (Earth-616),\/Figment_(Earth-616),,Bad Characters,White Eyes,Red Hair,Female Characters,,Living Characters,1.0,Sep-04,2004.0
745827,Silencer (Female) (Earth-616),\/Silencer_(Female)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Sep-04,2004.0
566215,Lady Chi (Earth-616),\/Lady_Chi_(Earth-616),,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Sep-05,2005.0
471038,Rabbit-Woman (Earth-616),\/Rabbit-Woman_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,1.0,Jun-05,2005.0
93660,Rebecca Lauria (Earth-616),\/Rebecca_Lauria_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Deceased Characters,1.0,Mar-05,2005.0
45041,Grindhouse (Earth-616),\/Grindhouse_(Earth-616),Secret Identity,Bad Characters,,Purple Hair,Female Characters,,Living Characters,1.0,Oct-06,2006.0
35923,Veil (Corporation) (Earth-616),\/Veil_(Corporation)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,1.0,Dec-06,2006.0
340069,Akira Kiamata (Earth-616),\/Akira_Kiamata_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-07,2007.0
340078,Karen Trudeaux (Earth-616),\/Karen_Trudeaux_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-07,2007.0
340076,Michele Michaels (Earth-616),\/Michele_Michaels_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-07,2007.0
64740,Scorpion Queen (Earth-616),\/Scorpion_Queen_(Earth-616),,Bad Characters,Red Eyes,,Female Characters,,Living Characters,1.0,Aug-07,2007.0
340074,Shira Myles (Earth-616),\/Shira_Myles_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-07,2007.0
340080,Tamara Sims (Earth-616),\/Tamara_Sims_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,1.0,Nov-07,2007.0
102960,Feng Po-po (Earth-616),\/Feng_Po-po_(Earth-616),,Bad Characters,White Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Apr-08,2008.0
343064,Mercedes (Hellfire Club) (Earth-616),\/Mercedes_(Hellfire_Club)_(Earth-616),,Bad Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,1.0,Oct-08,2008.0
642025,Tarene (Skrull) (Earth-616),\/Tarene_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,1.0,Dec-08,2008.0
122116,Valentina Allegra de Fontaine (Skrull) (Earth-616),\/Valentina_Allegra_de_Fontaine_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Living Characters,1.0,Jun-08,2008.0
683838,Mary Arnett (Earth-616),\/Mary_Arnett_(Earth-616),No Dual Identity,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,1.0,Sep-09,2009.0
503115,Salome (Earth-616),\/Salome_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Aug-09,2009.0
280332,Scarab (Earth-616),\/Scarab_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Female Characters,,Living Characters,1.0,Nov-09,2009.0
558837,Skin-Bender (Earth-616),\/Skin-Bender_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Jul-09,2009.0
738647,Sky Song (Earth-616),\/Sky_Song_(Earth-616),Secret Identity,Bad Characters,Red Eyes,,Female Characters,,Living Characters,1.0,Dec-09,2009.0
708673,Ursula (Nazi) (Earth-616),\/Ursula_(Nazi)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,1.0,Jun-09,2009.0
197638,Visage (Earth-616),\/Visage_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,Apr-09,2009.0
423813,Darlene (Earth-616),\/Darlene_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,1.0,Jun-10,2010.0
705996,Huang Qiaolian (Earth-616),\/Huang_Qiaolian_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,1.0,Dec-10,2010.0
592342,Kyte (Earth-616),\/Kyte_(Earth-616),Secret Identity,Bad Characters,Purple Eyes,,Female Characters,,Living Characters,1.0,May-10,2010.0
738667,Lifecode (Earth-616),\/Lifecode_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,1.0,Feb-10,2010.0
397426,Night Witch (Earth-616),\/Night_Witch_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,Nov-10,2010.0
594216,Thela (Earth-616),\/Thela_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,Red Hair,Female Characters,,Living Characters,1.0,Nov-10,2010.0
431009,Den Vakre (Earth-616),\/Den_Vakre_(Earth-616),Secret Identity,Bad Characters,Green Eyes,,Female Characters,,Living Characters,1.0,Jan-11,2011.0
555394,Flare (Earth-616),\/Flare_(Earth-616),Secret Identity,Bad Characters,White Eyes,Blue Hair,Female Characters,,Deceased Characters,1.0,Jul-11,2011.0
504217,Indali (Earth-616),\/Indali_(Earth-616),Public Identity,Bad Characters,White Eyes,Black Hair,Female Characters,,Living Characters,1.0,Aug-11,2011.0
423230,Madame (Earth-616),\/Madame_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,Mar-11,2011.0
555395,Repulse (Earth-616),\/Repulse_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Deceased Characters,1.0,Jul-11,2011.0
472607,Sin-Eater (Earth-616),\/Sin-Eater_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Red Hair,Female Characters,,Living Characters,1.0,Aug-11,2011.0
626109,Adriana Soria (Princess) (Earth-616),\/Adriana_Soria_(Princess)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Nov-12,2012.0
682328,Madelyne Pryor (Clone) (Earth-616),\/Madelyne_Pryor_(Clone)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Deceased Characters,1.0,Aug-12,2012.0
723562,Phoenix (Hatchitech) (Earth-616),\/Phoenix_(Hatchitech)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,1.0,Dec-12,2012.0
687350,Famine (11th Century) (Earth-616),\/Famine_(11th_Century)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,Jun-13,2013.0
742702,Felicia Beyer (Earth-616),\/Felicia_Beyer_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,1.0,,
578507,June Jitsui (Earth-616),\/June_Jitsui_(Earth-616),,Bad Characters,,Black Hair,Female Characters,,Living Characters,1.0,,
554872,Rose (assassin) (Earth-616),\/Rose_(assassin)_(Earth-616),Public Identity,Bad Characters,Purple Eyes,Black Hair,Female Characters,,Deceased Characters,1.0,,
555934,Supernalia (Earth-616),\/Supernalia_(Earth-616),,Bad Characters,,No Hair,Female Characters,,Living Characters,1.0,,
555818,Tnneya (Earth-616),\/Tnneya_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,1.0,,
748152,Vapora (Earth-616),\/Vapora_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,1.0,,
752590,Chancellor Cassandra (Earth-616),\/Chancellor_Cassandra_(Earth-616),,Bad Characters,Green Eyes,White Hair,Female Characters,,Living Characters,1.0,,
704508,Grace Valentine (Earth-616),\/Grace_Valentine_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,1.0,,
752592,Madam Worm (Earth-616),\/Madam_Worm_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,1.0,,
722120,Panda-Mania (Earth-616),\/Panda-Mania_(Earth-616),,Bad Characters,White Eyes,Black Hair,Female Characters,,Living Characters,1.0,,
453388,Cat's Paw (Earth-616),\/Cat%27s_Paw_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Deceased Characters,,Apr-41,1941.0
237514,Shezada (Earth-616),\/Shezada_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,,Aug-67,1967.0
706131,Marya Peskyov (Earth-616),\/Marya_Peskyov_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,Jan-71,1971.0
79386,Surisha (Earth-616),\/Surisha_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,,Feb-75,1975.0
18474,Agent D (Ducharme) (Earth-616),\/Agent_D_(Ducharme)_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,,Jul-76,1976.0
706344,Agent 17 (A.I.M.) (Earth-616),\/Agent_17_(A.I.M.)_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,,Jul-77,1977.0
511114,Bubbles O'Day (Earth-616),\/Bubbles_O%27Day_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,Aug-77,1977.0
1415,Cal'syee Neramani (Earth-616),\/Cal%27syee_Neramani_(Earth-616),Public Identity,Bad Characters,White Eyes,No Hair,Female Characters,,Living Characters,,Sep-77,1977.0
13130,Nanny (Magneto's Robot) (Earth-616),\/Nanny_(Magneto%27s_Robot)_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,,Aug-78,1978.0
24329,R'Klll (Earth-616),\/R%27Klll_(Earth-616),Public Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,,Deceased Characters,,May-79,1979.0
726902,Luciane d'Hiver (Earth-616),\/Luciane_d%27Hiver_(Earth-616),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,Jul-81,1981.0
16178,Heather O'Gara (Earth-616),\/Heather_O%27Gara_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,,Aug-82,1982.0
508035,Morga (Earth-616),\/Morga_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,,Jun-86,1986.0
16079,S'Byll (Earth-616),\/S%27Byll_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Living Characters,,Jul-88,1988.0
246271,Cassandra Pike (Earth-616),\/Cassandra_Pike_(Earth-616),,Bad Characters,,White Hair,Female Characters,,Living Characters,,Dec-89,1989.0
44645,Cha'sa'dra (Earth-616),\/Cha%27sa%27dra_(Earth-616),,Bad Characters,,No Hair,Female Characters,,Living Characters,,Aug-89,1989.0
16008,De'Lila (Earth-616),\/De%27Lila_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,,Dec-90,1990.0
62337,Warren Worthington III (Masque's Doppelganger) (Earth-616),\/Warren_Worthington_III_(Masque%27s_Doppelganger)_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,Jun-90,1990.0
247199,Ethel Gaxton (Earth-616),\/Ethel_Gaxton_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Living Characters,,Nov-91,1991.0
165741,Sl'gur't (Earth-616),\/Sl%27gur%27t_(Earth-616),Public Identity,Bad Characters,White Eyes,Green Hair,Female Characters,,Deceased Characters,,Jul-91,1991.0
71961,Felicity Cross (Earth-616),\/Felicity_Cross_(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,,Feb-92,1992.0
43142,Smoke Scream (Earth-616),\/Smoke_Scream_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,,Mar-92,1992.0
35912,Fang (Shi'ar Prisoner) (Earth-616),\/Fang_(Shi%27ar_Prisoner)_(Earth-616),,Bad Characters,Red Eyes,Brown Hair,Female Characters,,Deceased Characters,,Sep-93,1993.0
241261,H'rpra (Earth-616),\/H%27rpra_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Deceased Characters,,Feb-93,1993.0
498813,T.K.O. (Earth-616),\/T.K.O._(Earth-616),,Bad Characters,,Red Hair,Female Characters,,Living Characters,,Jul-93,1993.0
36276,Tartessus (Earth-616),\/Tartessus_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,,Mar-93,1993.0
93209,Javelynne (Earth-616),\/Javelynne_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,Jan-94,1994.0
745465,May Reilly (Impostor) (Earth-616),\/May_Reilly_(Impostor)_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Grey Hair,Female Characters,,Deceased Characters,,Aug-94,1994.0
508024,Nirvana (Deviant) (Earth-616),\/Nirvana_(Deviant)_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Living Characters,,Jul-94,1994.0
18500,Alchemist (Earth-616),\/Alchemist_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,,Female Characters,,Living Characters,,Sep-96,1996.0
19496,Catherine D'Antan (Earth-616),\/Catherine_D%27Antan_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,,May-96,1996.0
558325,Kristine Calverly (Earth-616),\/Kristine_Calverly_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,,Dec-96,1996.0
89635,Pepper (Salt & Pepper) (Earth-616),\/Pepper_(Salt_%26_Pepper)_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,,May-96,1996.0
116258,Kylie Kopelkin (Earth-616),\/Kylie_Kopelkin_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,,Jan-97,1997.0
558326,Megan O'Toole (Earth-616),\/Megan_O%27Toole_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,,Feb-97,1997.0
260696,Molly Peterson (Earth-616),\/Molly_Peterson_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,,Jan-97,1997.0
86170,Ra'al (Earth-616),\/Ra%27al_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Female Characters,,Living Characters,,Mar-97,1997.0
321459,Grace & Mary Mercy (Earth-616),\/Grace_%26_Mary_Mercy_(Earth-616),,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,,May-01,2001.0
406664,Ch'rith (Earth-616),\/Ch%27rith_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Deceased Characters,,Nov-08,2008.0
167856,Fry'lu (Earth-616),\/Fry%27lu_(Earth-616),,Bad Characters,Green Eyes,Black Hair,Female Characters,,Living Characters,,Oct-08,2008.0
468558,Zarda Shelton (Zombie Clone) (Earth-616),\/Zarda_Shelton_(Zombie_Clone)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Female Characters,,Deceased Characters,,May-11,2011.0
554781,Da'o Coy Manh (Earth-616),\/Da%27o_Coy_Manh_(Earth-616),Public Identity,Bad Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,,Jun-12,2012.0
514528,Libra (Thanos' Zodiac) (Earth-616),\/Libra_(Thanos%27_Zodiac)_(Earth-616),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Deceased Characters,,May-12,2012.0
514527,Virgo (Thanos' Zodiac) (Earth-616),\/Virgo_(Thanos%27_Zodiac)_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Brown Hair,Female Characters,,Deceased Characters,,May-12,2012.0
571076,Katy & Timothy Bashir (Earth-616),\/Katy_%26_Timothy_Bashir_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,,Feb-13,2013.0
557915,Illumination (Earth-616),\/Illumination_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,,
83232,Malefactor (Earth-616),\/Malefactor_(Earth-616),,Bad Characters,,,Female Characters,,Living Characters,,,
396358,Mrs. Stane (Earth-616),\/Mrs._Stane_(Earth-616),Public Identity,Bad Characters,,,Female Characters,,Deceased Characters,,,
495431,Shivoor (Earth-616),\/Shivoor_(Earth-616),Secret Identity,Bad Characters,,No Hair,Female Characters,,Living Characters,,,
557914,Silhouette (Hand) (Earth-616),\/Silhouette_(Hand)_(Earth-616),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,,,
12132,Zora Loftus (Earth-616),\/Zora_Loftus_(Earth-616),Secret Identity,Bad Characters,,Blond Hair,Female Characters,,Living Characters,,,
